,open_time,open,high,low,close,volume,close_time,rsi,rsi_over_80,rsi_under_20,stochRsi,stochRsi_K_value,stochRsi_D_value,stochRsi_over_80,stochRsi_under_20,stochRsi_K_cross_D_bearish,stochRsi_K_cross_D_bullish,stoch,stoch_D_value,stoch_over_80,stoch_under_20,stoch_K_cross_D_bearish,stoch_K_cross_D_bullish,sma_9_value,price_over_sma_9,price_under_sma_9,pSar_value,price_over_pSar,price_under_pSar,obv,mfi,bb_upper_band,bb_lowe_band,bb_in_20_percent_of_band_top,bb_in_20_percent_of_band_bottom,bb_price_cross_upper_band_bearish,bb_price_cross_lower_band_bullish,macd,macd_signal,cci,nearest_sr,upper_support,under_resistance,hidden_rsi_divergence,regular_rsi_divergence,hidden_stochRsi_divergence,regular_stochRsi_divergence,hidden_stoch_divergence,regular_stoch_divergence,hidden_obv_divergence,regular_obv_divergence,hidden_mfi_divergence,regular_mfi_divergence,hidden_macd_divergence,regular_macd_divergence,hidden_cci_divergence,regular_cci_divergence,lch_in_20_percent_of_band_top,lch_in_20_percent_of_band_bottom
1016,1636704000000,64488.11,64957.97,64200.0,64890.64,1650.38641,1636707599999,47.754659586193696,0,0,0.9227616207668293,0.30758720692227653,0.25217112528662255,1,0,0,1,59.95853292342898,41.11365315411953,1,0,0,1,64809.47777777777,1,0,64160.95353713396,1,0,95846.16293900019,54.861023224092186,65263.98259421913,64493.531405780865,0,0,0,1,-198.35799177426088,-218.48378816735652,-102.04773000605917,64974.06,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,1636707600000,64890.63,64897.13,63622.28,63801.48,4005.81423,1636711199999,35.20084985367869,0,0,0.0,0.30758720692227653,0.23379116447468973,0,1,0,0,9.800811629713333,33.64657544540896,1,0,1,0,64697.62666666667,0,1,65450.7,0,1,91840.34870900019,41.32420435795487,65438.17046764644,64224.71853235357,0,1,0,0,-264.3360802400275,-227.65424658189073,-289.3927233086542,63791.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1018,1636711200000,63801.48,64212.98,63522.28,63651.68,2489.62998,1636714799999,33.881595736202996,0,0,0.0,0.30758720692227653,0.3075872069222762,0,1,0,0,6.710156501177211,25.48983368477319,1,0,0,0,64536.30666666667,0,1,65414.1316,0,1,89350.71872900019,38.09896752597927,65533.506898202766,63979.53110179725,0,1,0,0,-324.96579536005447,-247.1165563375235,-289.3030405980622,63641.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1019,1636714800000,63651.67,64039.05,63501.0,63753.19,1637.27889,1636718399999,35.641791430071464,0,0,0.12153603844243469,0.04051201281414497,0.2185621422195657,0,1,1,0,12.934810483664291,9.815259538184963,1,0,0,1,64396.61444444445,0,1,65338.457536,0,1,90987.99761900019,33.221813277142786,65595.10987438499,63813.287125615,0,1,0,0,-360.6667311907222,-269.82659130816324,-217.6741024332635,63779.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1020,1636718400000,63753.19,64199.0,63333.33,63814.04,2203.47537,1636721999999,36.72916456217112,0,0,0.1966157714769423,0.10605060330645906,0.15138327434762655,0,1,0,0,22.703164775169203,14.116043920003586,1,0,0,0,64284.10444444444,0,1,65228.21008384,0,1,93191.47298900019,37.327138595974034,65600.01137929915,63686.35962070085,0,1,0,1,-379.6732566285282,-291.79592437223624,-168.7671417360326,63791.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1021,1636722000000,63814.03,64071.43,63244.24,63982.09,2044.13416,1636725599999,39.75641318151409,0,0,0.4056378738811808,0.24126322793351931,0.12927528135137414,0,0,0,1,33.440443062643276,23.026139440492273,1,0,0,0,64173.33777777778,0,1,65076.6196771328,0,1,95235.60714900019,35.33736579785747,65585.01763586103,63607.03036413899,0,1,0,0,-376.83195027207694,-308.8031295522044,-141.26007866231362,64018.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,1636725600000,63980.26,64200.0,63453.38,63467.18,2802.01504,1636729199999,34.335576130954806,0,0,0.031345934375857296,0.21119985991132686,0.18617123038376812,0,1,0,0,10.103967441059543,22.082525092957354,1,0,1,0,64038.98111111112,0,1,64893.381709419526,0,1,92433.5921090002,33.244826030547316,65633.0433993794,63431.12260062061,0,1,0,0,-411.3869159441165,-329.3198868305868,-125.7080147666824,63453.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1023,1636729200000,63467.18,63568.0,62900.0,63155.94,3315.88975,1636732799999,31.536460322182606,0,0,0.0,0.14566126941901278,0.19937478575461934,0,1,1,0,10.034108284000574,17.859506262567816,1,0,0,0,63889.37333333333,0,1,64728.46753847758,0,1,89117.70235900019,23.082590526904227,65651.73347147754,63216.02752852245,0,1,0,0,-458.5999868729923,-355.1759068390679,-164.5520856787059,63149.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1024,1636732800000,63155.95,63361.12,62278.0,63082.75,4881.12046,1636736399999,30.898555725216937,0,0,0.0,0.010448644791952505,0.12243659137409708,0,1,0,0,28.763774264687477,16.30061666324921,1,0,0,1,63733.22111111111,0,1,64509.051433860266,0,1,84236.58189900019,16.294948426995333,65687.12312031492,63009.302879685085,0,1,0,1,-496.20259245119087,-383.38124396149254,-166.6097547881968,63082.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1025,1636736400000,63082.75,63614.39,62909.31,63578.0,1940.49034,1636739999999,39.7756766388482,0,0,0.5266413274886445,0.17554710916288155,0.11055234112461532,0,0,0,1,46.46524578327893,28.42104277732234,1,0,0,0,63587.37222222222,0,1,64196.70423311983,0,1,86177.07223900019,22.11137648971932,65615.24859996565,62935.37040003435,0,0,0,0,-480.501470411873,-402.80528925156864,-99.75265482618074,63615.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,1636740000000,63578.0,64089.99,63520.79,63872.36,1929.35803,1636743599999,44.35157998395684,0,0,0.7981099529105737,0.4415837601330728,0.20919317136263535,0,0,0,0,58.17685565618455,44.468625234717,1,0,0,0,63595.247777777775,1,0,62278.0,1,0,88106.4302690002,24.253254485926774,65497.26046528145,62924.56653471856,0,0,0,0,-439.2425118863466,-410.09273377852423,-43.40107480762648,63941.65,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1027,1636743600000,63872.36,63906.01,63539.41,63845.01,951.51556,1636747199999,44.016932238035665,0,0,0.7782567443232732,0.7010026749074972,0.43937784806781693,0,0,0,0,58.47117691615956,54.3710927852077,1,0,0,0,63616.728888888894,1,0,62314.2398,1,0,87154.9147090002,24.08156437893753,65433.05601256845,62895.84598743155,0,0,0,0,-404.09327074087196,-408.8928411709938,-45.62580032944493,63791.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,1636747200000,63845.0,64890.0,63833.49,64119.43,1797.41506,1636750799999,48.2371970813875,0,0,1.0,0.8587888990779491,0.6671251113728394,1,0,0,0,68.71084377810197,61.78629211681537,1,0,0,0,63657.42222222223,1,0,62349.754804000004,1,0,88952.3297690002,28.90929312633658,65363.77144653757,62896.259553462434,0,0,0,0,-350.0585858463601,-397.12599010606704,19.07700815343576,64029.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,1636750800000,64119.43,64502.79,63948.74,64070.56,1146.10277,1636754399999,47.54974494351076,0,0,0.960351441398718,0.9128693952406639,0.8242203230753696,1,0,0,0,66.88731590278984,64.6897788656838,1,0,0,0,63685.92444444444,1,0,62451.36461184001,1,0,87806.2269990002,29.154246372862886,65228.42291518275,62928.30808481725,0,0,0,0,-307.6329086686528,-379.2273738185842,10.680530601962959,64029.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,1636754400000,64070.56,64195.98,63704.8,63914.33,764.18064,1636757999999,45.3258555181453,0,0,0.8320894063475109,0.9308136159154098,0.9008239700780072,1,0,0,0,62.47608938846118,66.02474968978434,1,0,1,0,63678.39555555556,1,0,62548.91002736641,1,0,87042.04635900019,24.72871241310787,65092.32399346201,62954.798006537996,0,0,0,0,-283.3504218921735,-360.0519834333021,-13.997612503622124,63941.65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1031,1636758000000,63914.34,64367.72,63822.11,64122.23,884.66354,1636761599999,48.760224523550335,0,0,1.0,0.9308136159154098,0.9248322090238275,1,0,0,0,70.6060490045943,66.65648476528179,1,0,0,1,63751.178888888884,1,0,62642.55362627175,1,0,87926.70989900018,30.5291890583633,64993.4557661605,62983.22623383949,0,0,0,0,-244.51200151866942,-336.9439870503756,17.458731519727973,64029.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,1636761600000,64122.22,64455.0,64115.41,64348.69,846.03331,1636765199999,52.27677187560752,0,0,1.0,0.944029802115837,0.9352190113155517,1,0,0,0,79.2760336906586,70.78605736123804,1,0,0,0,63883.706666666665,1,0,62732.45148122088,1,0,88772.74320900018,35.52744835225066,64871.14328867713,63042.50871132287,0,0,0,0,-193.23139294661814,-308.20146822962414,59.95831526971989,64348.69,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1033,1636765200000,64348.7,64412.94,63806.82,63846.58,942.5714,1636768799999,44.91630554498746,0,0,0.655702502077771,0.8852341673592571,0.9200258617968342,0,0,1,0,60.05283307810114,69.9783052577847,1,0,1,0,63968.576666666675,0,1,62818.75342197205,1,0,87830.17180900018,36.45784677864336,64768.545101503005,63062.125898497,0,0,0,0,-190.90656978678453,-284.7424885410562,18.71941408401295,63791.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,1636768800000,63846.57,64017.32,63576.1,63702.78,838.44027,1636772399999,43.04698406345283,0,0,0.5682620220870926,0.7413215080549547,0.8568618258433492,0,0,0,0,54.547473200612515,64.62544665645744,1,0,0,0,63982.44111111111,0,1,62901.603285093166,1,0,86991.73153900017,29.637507874391886,64688.789441282184,63061.91855871783,0,0,0,0,-198.38077876656462,-267.4701465861579,-25.956205843093308,63705.58,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1035,1636772400000,63702.78,63880.0,63600.0,63773.94,659.86764,1636775999999,44.282736524749126,0,0,0.6260663053164824,0.6166769431604487,0.7477442061915532,0,0,0,0,57.271822358346185,57.29070954568663,1,0,0,0,63971.50555555556,0,1,62981.13915368944,1,0,87651.59917900017,31.373783368357337,64603.54107417367,63075.74892582632,0,0,0,0,-196.29930969070847,-253.23597920706806,-23.686086185166975,63779.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,1636776000000,63773.93,63922.99,63555.0,63704.67,694.29456,1636779599999,43.29787477898229,0,0,0.5799978336143268,0.591442053672634,0.6498135016293455,0,0,0,0,54.61983154670744,55.479709035222065,1,0,0,0,63955.91222222223,0,1,63057.49358754186,1,0,86957.30461900018,34.44259116461231,64373.80881207128,63186.884187928736,0,0,0,0,-197.95731187126512,-242.1802457399075,-21.629895853240832,63705.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,1636779600000,63704.66,63846.93,63510.0,63597.54,640.36123,1636783199999,41.751332630643645,0,0,0.5076558693709543,0.5712400027672545,0.5931196665334454,0,0,0,0,50.5183767228178,54.136676875957164,1,0,0,0,63897.92444444444,0,1,63130.793844040185,1,0,86316.94338900018,39.273150158909424,64368.7945692497,63171.5044307503,0,0,0,0,-205.54637555265072,-234.85347170245615,-38.978929916233774,63615.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,1636783200000,63597.54,63866.76,63581.34,63844.16,686.09782,1636786799999,46.48975722298645,0,0,0.5370793884039513,0.5415776971297442,0.5680865845232107,0,0,0,0,47.19819860755619,50.778802292360496,1,0,0,0,63872.768888888895,0,1,63201.16209027858,1,0,87003.04120900018,54.92033850176933,64376.67712686867,63182.86987313132,0,0,0,0,-189.476424014676,-225.77806216490015,-4.491178999009403,63791.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1636786800000,63844.16,64123.0,63700.92,64029.99,781.9308,1636790399999,49.803319911172295,0,0,0.7650024947302124,0.6032459175017061,0.5720212057995679,0,0,0,1,37.68043478260855,45.132336704327535,1,0,0,0,63885.62000000001,1,0,63268.715606667436,1,0,87784.97200900018,51.12916180565161,64400.167768181316,63187.05923181868,0,0,0,0,-159.90268507164728,-212.6029867462496,47.28082918765508,64029.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,1636790400000,64029.99,64081.5,63738.18,63807.29,655.04407,1636793999999,46.117665125855034,0,0,0.41483613116674006,0.572306004766968,0.5723765397994725,0,0,1,0,21.542753623188467,35.473795671117756,1,0,0,0,63850.62666666667,0,1,63333.56698240074,1,0,87129.92793900018,40.75339096369761,64399.791940082345,63186.76005991765,0,0,0,0,-152.675366126874,-200.6174626223745,23.521585131197266,63791.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,1636794000000,63807.28,63883.53,63360.22,63453.16,1354.30489,1636797599999,40.93049445356903,0,0,0.0,0.3932795419656509,0.5229438214114414,0,1,0,0,6.075383388461243,21.76619059808611,1,0,0,0,63751.12333333333,0,1,64890.0,0,1,85775.62304900018,39.47724336918833,64384.137809920554,63149.52119007943,0,0,0,0,-173.52273315159982,-195.19851672821954,-59.518215955354464,63453.16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1042,1636797600000,63453.17,63737.81,63373.34,63707.03,751.26069,1636801199999,45.64999620891359,0,0,0.4159515566028392,0.27692922925652647,0.4141715919963815,0,0,0,0,30.35350131720575,19.32387944295184,1,0,0,1,63735.617777777785,0,1,64859.4044,0,1,86526.88373900017,33.96461312821717,64381.52549322198,63176.11850677802,0,0,0,0,-167.6269354285032,-189.6842004682763,-46.20531262953973,63705.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,1636801200000,63707.03,63807.91,63502.26,63554.23,688.7827,1636804799999,43.402277352640546,0,0,0.21784967942617334,0.21126707867633762,0.2938252832995047,0,0,0,0,17.721368676811984,18.050084460826344,1,0,1,0,63719.112222222226,0,1,64829.420712,0,1,85838.10103900018,41.51468382002364,64341.09898728039,63256.37401271961,0,0,0,0,-173.28661601093336,-186.4046835768077,-51.48543402998742,63615.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,1636804800000,63554.23,63811.71,63427.86,63530.26,982.02587,1636808399999,43.044225844235534,0,0,0.1862929410275908,0.27336472568553455,0.25385367787279917,0,1,0,1,15.531887685197121,21.202252559738305,1,0,0,0,63692.03666666666,0,1,64800.03669776,0,1,84856.07516900018,40.73962047352128,64272.82319997401,63369.40080002599,0,1,0,0,-177.6581991907733,-184.65538669960083,-81.28197899639581,63453.16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1045,1636808400000,63530.26,63750.0,63462.0,63594.82,909.36653,1636811999999,44.37523591926593,0,0,0.30360102591939025,0.23591454879105153,0.2401821177176409,0,0,1,0,21.428962896654927,18.227406419554697,1,0,0,1,63679.83111111111,0,1,64771.2403638048,0,1,85765.44169900018,40.831275296531906,64271.9097801489,63371.996219851106,0,0,0,0,-173.9085484149764,-182.50601904267594,-85.1069437348,63615.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,1636812000000,63594.83,64843.0,63543.23,64725.78,3121.44962,1636815599999,61.3950547020193,0,0,1.0,0.49663132231566043,0.3353035322640818,1,0,0,1,92.09457910141752,43.01847656108988,1,0,0,0,63805.19111111111,1,0,63360.22,1,0,88886.89131900018,50.73510626006938,64462.99706347624,63266.25093652375,1,0,0,0,-78.7698926970188,-161.7587937735445,152.68689709068914,64725.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1047,1636815600000,64725.77,64790.5,64523.76,64688.99,1030.99168,1636819199999,60.74394084254125,0,0,0.9681833446908609,0.7572614568700837,0.49660244265893155,1,0,0,0,89.61342882963068,67.71232360923439,1,0,0,0,63899.061111111114,1,0,63389.8756,1,0,87855.89963900017,57.93271533891798,64604.509333019305,63209.13666698069,1,0,0,0,-6.2682120895333355,-130.66067743674228,195.2347422707612,64679.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1048,1636819200000,64689.0,65000.0,64600.0,64616.64,1718.24918,1636822799999,59.40957947921359,0,0,0.9029798246968895,0.9570543897959168,0.7369823896605534,1,0,0,0,76.62125407066796,86.10975400057207,1,0,1,0,63964.24444444444,1,0,63418.938088,1,0,86137.65045900017,66.21037774408353,64690.644453441564,63172.722546558434,1,0,1,0,44.8350215726241,-95.56153763486901,189.10260202347385,64630.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1049,1636822800000,64616.65,64692.16,64500.0,64659.02,728.22041,1636826399999,59.96436398944323,0,0,0.930089349821997,0.9337508397365825,0.8826888954675273,1,0,0,0,79.20574711241731,81.81347667090533,1,0,0,0,64058.881111111106,1,0,63482.180564480004,1,0,86865.87086900017,65.86070197999786,64782.389166034605,63139.82383396538,1,0,0,0,87.74296792819223,-58.900636522256775,141.18488050231636,64679.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1050,1636826400000,64659.03,64689.82,63920.0,64134.69,1438.77451,1636829999999,50.72663408060769,0,0,0.47868801030212677,0.7705857282736711,0.8871303192687231,0,0,1,0,47.230116235104816,67.68570580606338,1,0,0,0,64134.60666666666,1,0,63542.8933419008,1,0,85427.09635900016,62.66323322780722,64796.50806990961,63147.74093009039,0,0,0,0,78.53349036713189,-31.41381114437904,55.4458029471945,64029.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1051,1636830000000,64134.68,64200.0,63829.01,63941.65,781.2445,1636833599999,47.80660474338902,0,0,0.33600088183378884,0.5815927473193042,0.7619764384431855,0,0,0,0,35.45780531534722,53.96455622095647,1,0,0,0,64160.67555555555,0,1,63601.17760822477,1,0,84645.85185900016,62.08581877596207,64784.65595777346,63141.53504222656,0,0,0,0,55.02391688917851,-14.12626553766753,3.879155332887631,63941.65,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1052,1636833600000,63941.65,64438.81,63918.89,64359.29,629.17701,1636837199999,53.97891168655036,0,0,0.6376104384637072,0.4840997768665411,0.6120927508198385,0,0,0,0,60.92707558330998,47.871665711254025,1,0,0,1,64250.12666666667,1,0,63657.13050389578,1,0,85275.02886900016,61.95935688143615,64786.19334209992,63141.057657900084,0,0,0,0,69.2936936014521,2.5577262901563973,57.336389924180864,64348.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1053,1636837200000,64359.3,64391.43,64113.0,64365.82,580.99379,1636840799999,54.070369474924355,0,0,0.6420795200009428,0.538563613432813,0.5347520458728857,0,0,0,1,61.325299735330304,52.57006021132918,1,0,0,0,64342.96666666666,1,0,63710.845283739945,1,0,85856.02265900015,61.47113840651549,64828.356780811424,63150.81821918858,0,0,0,0,80.2049580500825,18.08717264214162,62.14464407932515,64348.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1054,1636840800000,64365.82,64418.97,64116.0,64275.24,572.08908,1636844399999,52.51145712227505,0,0,0.5659033239955895,0.6151977608200799,0.545953717039811,0,0,0,0,55.80138799107182,59.35125443657071,1,0,1,0,64418.56888888889,0,1,63762.41147239035,1,0,85283.93357900015,61.789082974038,64854.944964245915,63181.47603575409,0,0,0,0,80.61389791096735,30.592517695906768,51.80542895262025,64280.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1055,1636844400000,64275.24,64550.5,64220.7,64380.0,473.40227,1636847999999,54.15763672542121,0,0,0.6056081154324409,0.6045303198096579,0.5860972313541833,0,0,0,0,61.885089692990626,59.67059247313093,1,0,0,1,64380.148888888885,0,1,63811.915013494734,1,0,85757.33584900016,68.79693284393078,64891.54148853234,63205.48551146766,0,0,0,0,88.3725385665166,42.14852187002874,66.15618219546738,64348.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1056,1636848000000,64380.01,65320.0,64380.0,64974.06,2003.82749,1636851599999,62.16670572522164,0,0,1.0,0.7238371464760102,0.6478550757019156,1,0,0,0,81.71699768516059,66.46782512307436,1,0,0,0,64411.823333333334,1,0,63859.43841295494,1,0,87761.16333900015,71.34421743005021,65029.7325703959,63194.233429604086,1,0,0,0,140.83355288564053,61.8855280731511,141.2894829529599,64974.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1057,1636851600000,64974.05,65079.99,64616.17,64789.04,807.45372,1636855199999,58.72546876998668,0,0,0.8200423283668008,0.8085501479330807,0.7123058714062492,1,0,0,0,71.93865147399245,71.84691295071458,1,0,0,0,64430.978888888894,1,0,63947.07210817765,1,0,86953.70961900015,66.43251193470073,65102.58886289437,63240.52713710562,1,0,0,0,165.5711162082007,82.62264570016103,117.0000635306628,64746.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1058,1636855200000,64789.04,64925.07,64611.11,64629.99,639.41547,1636858799999,55.86274981364835,0,0,0.6456753725055905,0.8219059002907972,0.7847643982332957,0,0,0,0,62.862755651237784,72.17280160346363,1,0,1,0,64427.753333333334,1,0,64029.44778168699,1,0,86314.29414900014,67.83887257905045,65149.591887141876,63272.10711285812,0,0,0,0,170.37779839870927,100.17367623987069,90.37378682230457,64630.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1059,1636858800000,64629.98,64838.6,64530.61,64637.81,733.63741,1636862399999,55.97638052633292,0,0,0.5689218894268026,0.6782131967663981,0.7695564149967583,0,0,1,0,61.605047361222695,65.468818162151,1,0,0,0,64483.65555555556,1,0,64106.88091478577,1,0,87047.93155900014,62.68051536192912,65193.84736532107,63288.63363467893,0,0,0,0,172.82590782548505,114.70412255699358,74.88651665390765,64630.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1060,1636862400000,64637.81,65014.79,64636.79,64748.66,650.54381,1636865999999,57.64112839763077,0,0,0.684850591697349,0.6331492845432475,0.7110894605334805,0,0,0,0,61.68049416830446,62.049432393588326,1,0,0,0,64573.323333333334,1,0,64179.66805989862,1,0,87698.47536900014,55.50495777602627,65243.52121076461,63333.09678923538,0,0,0,0,181.61715130428638,128.08672830645213,89.37788296329958,64746.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1061,1636866000000,64748.65,65046.52,64400.0,64898.4,1038.73314,1636869599999,59.84982941793257,0,0,0.8386587733456596,0.6974770848232704,0.6696131887109716,1,0,0,1,71.72348573766429,65.00300908906384,1,0,0,1,64633.224444444444,1,0,64248.087976304705,1,0,88737.20850900013,47.395557195961686,65269.68629314703,63451.45570685299,0,0,0,0,198.3802377756656,142.14543020029484,79.27346374056141,64974.06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1062,1636869600000,64898.39,65201.72,64700.0,64800.01,989.53371,1636873199999,57.72013306039401,0,0,0.690352270471279,0.7379538785047627,0.6895267492904265,0,0,0,0,65.1245145842696,66.17616483007947,1,0,1,0,64681.46777777778,1,0,64312.40269772642,1,0,87747.67479900013,44.22216927645907,65291.42929157239,63539.010708427624,0,0,0,0,201.40419170309906,153.9971825008557,93.08093632722182,64746.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1063,1636873200000,64800.01,64887.42,64439.73,64627.58,999.35912,1636876799999,54.087682627468475,0,0,0.4373978910054899,0.6554696449408096,0.6969668694229472,0,0,1,0,53.559715356910566,63.469238559614844,1,0,0,0,64720.61666666666,0,1,64372.85853586283,1,0,86748.31567900014,43.248049190656886,65254.36857444595,63683.40642555404,0,0,0,0,187.72308219662955,160.74236244001048,39.618530573819946,64630.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1064,1636876800000,64627.58,64800.0,64056.0,64301.7,1272.25739,1636880399999,47.94641434317807,0,0,0.009735976088602978,0.3791620458551241,0.5908618564335651,0,1,0,0,31.703096600245185,50.1291088471418,1,0,0,0,64711.916666666664,0,1,65320.0,0,1,85476.05828900014,43.826766471677246,65171.097456160394,63843.8215438396,0,0,0,0,148.86884446709882,158.36765884542817,-28.333890873291764,64280.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1065,1636880400000,64301.7,64400.15,64100.0,64251.49,813.42171,1636883999999,47.05981559511132,0,0,0.0,0.14904462236469776,0.3945587710535434,0,1,0,0,23.73832175917654,36.33371123877745,1,0,0,0,64631.631111111106,0,1,65294.72,0,1,84662.63657900014,43.70057933570963,65071.917950093324,64008.66804990666,0,0,0,0,112.72562294718955,149.23925166578044,-79.46140594501524,64251.49,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1066,1636884000000,64251.49,64500.0,64186.23,64380.11,762.60173,1636887599999,49.62933347729834,0,0,0.1700891354909362,0.059941703859846505,0.19604945735988907,0,1,0,0,25.641613924050677,27.027677427824155,1,0,0,0,64586.194444444445,0,1,65269.9456,0,1,85425.23830900014,44.31204641161121,65051.858101526705,63994.160898473296,0,0,0,0,93.38394656609307,138.06819064584298,-49.753771325317274,64348.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1067,1636887600000,64380.11,64478.69,64162.48,64445.07,776.88486,1636891199999,50.924870543542156,0,0,0.2558471608082459,0.1419787654330608,0.11698836388586797,0,0,0,1,30.780854430379723,26.720263371202332,1,0,0,1,64565.647777777776,0,1,65245.666688,0,1,86202.12316900014,45.18173939039542,65035.01849952667,63986.60850047334,0,0,0,0,82.34800129239738,126.92415277515386,-43.30262765537232,64348.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1068,1636891200000,64445.07,64758.76,64235.84,64600.52,892.72065,1636894799999,53.97550763215387,0,0,0.45778396330946575,0.2945734198695494,0.16549796305415188,0,0,0,0,43.07911392405038,33.167194092826946,1,0,0,0,64561.50444444445,1,0,65221.87335424,0,1,87094.84381900015,50.98229338970707,65033.60838291824,63986.406617081775,0,0,0,0,85.16373646209831,118.57206951254275,6.7187647739407215,64630.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1069,1636894800000,64600.51,64799.0,64499.9,64630.66,856.55006,1636898399999,54.56523942408549,0,0,0.4968212361599642,0.40348412009255874,0.28001210179838926,0,0,0,0,45.46360759493699,39.774525316455716,1,0,0,0,64548.39333333334,1,0,65198.5558871552,0,1,87951.39387900014,52.40809536591159,65030.720040973,63986.458959027004,0,0,0,0,88.80360035331978,112.61837568069816,38.31050624858984,64630.66,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1070,1636898400000,64630.66,64662.66,64148.27,64354.39,1031.53443,1636901999999,48.438475292840664,0,0,0.1077918848898663,0.3541323614530989,0.35072996713840193,0,1,0,0,26.04388506790482,38.195535528964086,1,0,1,0,64487.94777777778,0,1,65175.70476941209,0,1,86919.85944900014,40.20101328850006,65018.50630982651,64020.642690173496,0,0,0,0,68.60470624696609,103.81564179395176,-37.984932135400385,64348.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1071,1636902000000,64354.39,64354.39,64000.0,64070.41,924.99579,1636905599999,43.083419805291335,0,0,0.0,0.20153770701661025,0.31971806285408894,0,1,1,0,5.85910195386641,25.78886487223609,1,0,0,0,64406.88111111111,0,1,65153.31067402385,0,1,85994.86365900014,39.849620426773086,64997.51813469883,64054.50686530116,0,1,0,0,29.34386663377518,88.92128676191645,-117.23762947941927,64029.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
